"Survey ID
","Do you agree to take part in this survey today?
",Are you responsible for collecting or treating water in this household?,Survey Type,"Water Point ID
 ","AEP System ID
","Site Name
","Investigator's name
","Date of interview
","Interview start time
",Latitude,Longitude,"Prefecture
","Sub-prefecture
","Commune
","City or Village Name
","Neighborhood (if there are no neighborhoods, just rewrite the village name)
","Gender of respondent
","What is the highest level of education attained by the head of the household?
","If another type or level of study has been selected, please specify it here.
","What is your household's main source of income?
","If another type of income was selected, please specify it here.
","How many people live in your household in total? Ie the number of people living under this roof, including yourself.
","What is your main source of drinking water in the RAINY season?
","Site ID (rainy season)
","Site name (rainy season)
","What is your main source of drinking water in the DRY season?
","Site ID (dry season)
","Site name (dry season)
","Currently, at the time of this survey, where does your main source of water come from? Your house, your plot, or elsewhere?
","How long does it take to go to the water point, fetch water and return to your current main water source?
","Record the number of minutes it takes to walk from the house to the water point, collect the water (including waiting in line) and return home.
","In the last month (last 30 days), has there been a time when your household did not have enough drinking water at your current main water source?
","Who usually goes to this source to fetch water for your household? Select the person primarily responsible for water collection.
","How many trips have members of this household made to fetch and collect water in the past week (last 7 days).
","Is water always available from your main water source?
","When you are not collecting as much water as you want or need, what is the main reason? Select one only.
","If there is another reason why you were unable to collect enough water, please note it here.
","How many hours a day is water accessible from the water point?
","In the past month (last 30 days), for how many days was water from your main water source not available all day when you needed it? Note the number in terms of days not available.
","Is your water collection primarily for personal, commercial or institutional use?
","How often do you or your family members suffer from stomach-related or water-borne illnesses?
","Do you treat your water to make it safe for drinking, food washing and personal hygiene in any way? If the respondent says “yes” that they treat the water, please ask how often. If she treats the water less than once a week, indicate that the answer is ""no"".","What method do you use to make your water clean for drinking, food washing and personal hygiene? If she mentions straining through a cloth, letting the water settle, or she doesn't know, go back to the previous question and note that she doesn't treat their water because those methods are unreliable. )
","Why are you not treating your water for drinking, food washing, or personal hygiene? If they say the water is already safe to drink, make sure their response to the main water source is an improved water point. If it's not an enhanced source, look at the other answers to this question.
","If you had the means to purify water and chose to do so, what method would you probably use?
","Dry Season: Traditional wood fire
","Dry Season: Stove, or cooker, with improved wood
","Dry Season: Stove, or cooker, charcoal
","Dry Season: Stove, or cooker, gas or propane
","Dry Season: Stove, or cooker, with kerosene/kerosene
","Dry Season: Stove, or stove, electric
","Dry Season: Another way of cooking (if another method is used, please specify which one in the next question).
","For cooking or boiling water, do you use different stove TECHNOLOGIES in the rainy season and in the dry season?
","Rainy Season: Traditional wood fire
","Rainy Season: Stove, or cooker, with improved wood
","Rainy Season: Stove, or cooker, charcoal
","Rainy Season: Stove, or cooker, gas or propane
","Rainy Season: Stove, or cooker, with kerosene/kerosene
","Rainy Season: Stove, or cooker, electric
","Rainy Season: Another way of cooking (if another method is used, please specify which one in the next question).
","Rainy Season: Details on the other way of cooking
","What is the main stove or medium you use for boiling water or cooking?
","Dry Season: Coal
","Dry Season: Kerosene/Petroleum
","Dry Season: Electricity
","Dry Season: Crop or field residues
","Dry Season: Biogas
","Dry Season: Manure/Animal dung
","Dry Season: Other type of fuel or motor fuel (specify)
","For cooking or boiling water, do you use different FUELS/FUEL in the rainy season and in the dry season?
","Rainy Season: Gas/Propane
","Rainy Season: Coal
","Rainy Season: Kerosene/Petroleum
","Rainy Season: Electricity
","Rainy Season: Crop or field residues
",Rainy Season: Biogas,"Rainy Season: Manure/Animal Dung
","Rainy Season: Other type of fuel or motor fuel (specify)
","If you use more than one type of fuel for cooking, which FUEL/FUEL source do you mainly use for boiling water?
","If another fuel source has been indicated, please specify here.
","Where do you collect your fuel or combustible?
","If another fuel collection location has been indicated, please specify it here.
","When collecting fuel/fuel, how long does it take to get there, pick it up, and come back? Note the number of minutes in the next question that appears.
","How long does it take to get there, pick up, and return (in terms of minutes)?
","How many sorties were flown to collect fuel/fuel in the last week? (last 7 days)
","Has the new water supply project in your community (the KBF) saved you time?
","In which of these activities has the drilling project saved you the most time?
","How much time do you think the drilling project saved you on average per day (in terms of minutes)?
","What do you do with the time saved from the water project?
","How many 5 liter containers are present in the house?
","How many 10 liter containers are present in the house?
","How many 15 liter containers are present in the house?
","How many 20 liter containers are present in the house?
","How many 25 liter containers are present in the house?
","How many containers of other quantity of liters are present in the house?
","What is the size, in litres, of this other container?
","How many 5 liter containers of water will you use today from KBF?
","How many 10 liter containers of water will you use today from KBF?
","How many 15 liter containers of water will you use today from KBF?
","How many 20 liter containers of water will you use today from KBF?
","How many 25 liter containers of water will you use today from KBF?
","How many containers of other liters of water will you use today from KBF?
","What is the size, in litres, of this quantity that you will use?
","What will you use this water for today? Please select all that apply.
","Does your household have a water storage container, such as a barrel?
","If yes, how many liters does your storage container(s) or barrel contain?
","Can you show me where members of your household wash their hands most often?
","Observe the availability of water at the place where you wash your hands. Check by checking for water at the tap/pump, or in a basin, bucket, water container or similar.
","Observe the availability of soap or detergent at the place where you wash your hands.
","Additional comment, if necessary. Thank the interviewee for their time.
","Survey end time
"
208,Yes,Yes,Existing AEP System,B1011,AEP206,Ndembo A,NGUEBATA Arlette,2022-11-17,08:55:00,4.260006,15.784534,Mambere-Kadei,Berberati,Berberati,Berberati,Babolo,Women,Primary,,Agriculture,,8,Public tap or standpipe (KBF),B1011,Ndembo A,Public tap or standpipe (KBF),B1011,Ndembo A,Other place,Number of minutes (specify),45,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is not available at the source (no water),,12-17 hours a day,1,Staff,Once a month,No,,The water is already drinkable (improved source),Add chlorine or product,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),215,6,Yes,Less waiting time at the water source,120,Income generating activities,1,0,0,9,0,1,40,1,0,0,7,0,1,40,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,,09:31:00
160,Yes,Yes,Existing AEP System,B410,AEP16,Difolo 2A,DANGOLHO Job,2022-11-17,07:12:00,4.248560,15.768201,Mambere-Kadei,Berberati,Berberati,Berberati,Nice view,Women,Secondary,,Casual Work,,5,Public tap or standpipe (KBF),B410,Difolo 2A,Public tap or standpipe (KBF),B410,Difolo 2A,Other place,Number of minutes (specify),15,"Yes, at least once",Adult woman (over 15),3,"Yes, water is always available",Water is too expensive (water price),,6-11 hours a day,4,Staff,Never,No,,It's taking too long,To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),60,2,Yes,Less walking distance to water source,120,"Domestic work (unpaid, including cooking and caring for family members)",0,0,0,3,0,0,,0,0,0,4,0,0,,"Drinking, Personal Hygiene, Washing Clothes",No,,"Mobile object (bucket, goblet, kettle, pitcher)",Water is not available,No soap or detergent available,,07:46:00
214,Yes,Yes,Existing AEP System,B1011,AEP206,Ndembo A,NGUEBATA Arlette,2022-11-17,10:39:00,4.261830,15.786254,Mambere-Kadei,Berberati,Berberati,Berberati,Jambala 4,Women,Secondary,,Agriculture,,4,Public tap or standpipe (KBF),B1011,Ndembo A,Public tap or standpipe (KBF),B1011,Ndembo A,Other place,Number of minutes (specify),30,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is not available at the source (no water),,12-17 hours a day,1,Staff,Once a month,No,,The water is already drinkable (improved source),Add chlorine or product,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Bought,,Housekeeping does not collect (0 minutes),,,Yes,Less waiting time at the water source,240,Income generating activities,3,0,0,6,0,0,,3,0,0,4,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,,11:22:00
211,Yes,Yes,Existing AEP System,B1011,AEP206,Ndembo A,NGUEBATA Arlette,2022-11-17,09:37:00,4.259807,15.784708,Mambere-Kadei,Berberati,Berberati,Berberati,Jambala 4,Women,Secondary,,Agriculture,,10,Public tap or standpipe (KBF),B1011,Ndembo A,Public tap or standpipe (KBF),B1011,Ndembo A,Other place,Number of minutes (specify),40,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is not available at the source (no water),,12-17 hours a day,2,Staff,"Once, every few months",No,,The water is already drinkable (improved source),To boil,4,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),240,7,Yes,Less waiting time at the water source,180,Religious activities,1,1,0,2,0,1,15,1,0,0,2,0,1,15,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,,10:18:00
217,Yes,Yes,Existing AEP System,B1021,AEP207,Potopoto D,NGUEBATA Arlette,2022-11-17,12:07:00,4.273212,15.783446,Mambere-Kadei,Berberati,Berberati,Berberati,Mainam,Women,None,,Casual Work,,4,Drilling with TDC,F422,Greenhouse B,Drilling with TDC,F4222,Greenhouse B,Other place,Number of minutes (specify),300,"Yes, at least once",Adult woman (over 15),6,"No, but water is available most of the time",Water is not available at the source (no water),,18-24 hours a day,1,Staff,Once a month,No,,The water is already drinkable (improved source),To boil,2,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),360,3,Yes,Less waiting time at the water source,240,"Domestic work (unpaid, including cooking and caring for family members)",0,0,0,1,0,1,10,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,,12:49:00
256,Yes,Yes,Existing AEP System,B1014,AEP206,Ndembo D,NABELMA Eddy,2022-11-17,09:43:00,4.258298,15.785721,Mambere-Kadei,Berberati,Berberati,Berberati,Ndembo 1,Women,Primary,,Casual Work,,7,Public tap or standpipe (KBF),B1013,Ndembo C,Public tap or standpipe (KBF),B1013,Ndembo C,Other place,Number of minutes (specify),15,"Yes, at least once",Adult woman (over 15),14,"No, but water is available most of the time",Water is too expensive (water price),,12-17 hours a day,4,Staff,"Once, every few months",No,,There's no advantage for me,Add chlorine or product,3,2,2,0,0,0,0,No,,,,,,,,,Traditional wood fire,2,0,0,0,0,0,0,Yes,0,3,0,0,0,0,0,0,Drink,,Bought,,Housekeeping does not collect (0 minutes),,,Yes,Less walking distance to water source,120,Religious activities,5,0,0,3,0,1,80,0,0,0,2,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,Nothing to report,10:20:00
175,Yes,Yes,Existing AEP System,B1021,AEP207,Potopoto D,DANGOLHO Job,2022-11-17,12:24:00,4.272954,15.786890,Mambere-Kadei,Berberati,Berberati,Berberati,Negotiation 2,Women,Secondary,,Agriculture,,7,Protected well,,,Public tap or standpipe (KBF),B1021,Potopoto E,Other place,Number of minutes (specify),8,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is too expensive (water price),,Less than 6 hours per day,3,Staff,Never,Yes,To boil,,To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,Drink,,Forest,,Number of minutes (specify),240,3,Yes,Less walking distance to water source,160,Religious activities,0,0,0,3,1,0,,0,0,0,6,3,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes",No,,"Mobile object (bucket, goblet, kettle, pitcher)",Water is not available,No soap or detergent available,,12:40:00
172,Yes,Yes,Existing AEP System,B1021,AEP207,Potopoto D,DANGOLHO Job,2022-11-17,12:53:00,4.273321,15.787451,Mambere-Kadei,Berberati,Berberati,Berberati,Negotiation 2,Man,Secondary,,Agriculture,,7,Protected well,,,Public tap or standpipe (KBF),B1021,Potopoto E,Other place,Number of minutes (specify),6,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is not available at the source (no water),,Less than 6 hours per day,4,Staff,"Once, every few months",No,,It's taking too long,To boil,3,0,1,0,0,0,0,No,,,,,,,,,Traditional wood fire,1,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),160,5,Yes,Less walking distance to water source,180,Income generating activities,0,0,0,2,2,0,,0,0,0,2,2,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes",No,,"Mobile object (bucket, goblet, kettle, pitcher)",Water is not available,No soap or detergent available,,13:13:00
169,Yes,Yes,Existing AEP System,B1021,AEP207,Potopoto D,DANGOLHO Job,2022-11-17,12:02:00,4.272984,15.786742,Mambere-Kadei,Berberati,Berberati,Berberati,Negotiation 2,Man,Secondary,,Casual Work,,5,Rainwater harvesting,,,Public tap or standpipe (KBF),B1021,Potopoto E,Other place,Number of minutes (specify),5,"Yes, at least once",Adult male (over 15),7,"No, but water is available most of the time",Water is too expensive (water price),,Less than 6 hours per day,5,Staff,Never,No,,The water is already drinkable (improved source),To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),160,3,Yes,Less waiting time at the water source,180,"Domestic work (unpaid, including cooking and caring for family members)",0,0,0,2,0,0,,0,0,0,4,0,0,,"Drinking, Personal Hygiene, Food Preparation",No,,"Mobile object (bucket, goblet, kettle, pitcher)",Water is not available,No soap or detergent available,,12:22:00
166,Yes,Yes,Existing AEP System,B1021,AEP207,Potopoto D,DANGOLHO Job,2022-11-17,11:35:00,4.272704,15.786507,Mambere-Kadei,Berberati,Berberati,Berberati,Negotiation 2,Man,Secondary,,Agriculture,,9,Public tap or standpipe (KBF),B1021,Potopoto E,Public tap or standpipe (KBF),B1021,Potopoto E,Other place,Number of minutes (specify),15,"Yes, at least once",Adult male (over 15),7,"No, water is only available occasionally",Water is not available at the source (no water),,Less than 6 hours per day,7,Staff,Never,No,,There's no advantage for me,To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),120,4,Yes,Less walking distance to water source,120,"Domestic work (unpaid, including cooking and caring for family members)",0,0,0,2,1,0,,0,0,0,4,2,0,,"Drinking, Personal Hygiene, Food Preparation",No,,"Mobile object (bucket, goblet, kettle, pitcher)",Water is not available,No soap or detergent available,,11:56:00
163,Yes,Yes,Existing AEP System,B1021,AEP207,Potopoto D,DANGOLHO Job,2022-11-17,11:03:00,4.272413,15.785805,Mambere-Kadei,Berberati,Berberati,Berberati,Negotiation 2,Women,Secondary,,Agriculture,,10,Public tap or standpipe (KBF),B1021,Potopoto E,Public tap or standpipe (KBF),B1021,Potopoto E,Other place,Number of minutes (specify),5,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is too expensive (water price),,12-17 hours a day,3,Staff,Never,No,,I do not know how to do,To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),160,5,Yes,Less walking distance to water source,240,Education and training activities,0,0,0,8,1,0,,0,0,0,8,1,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes",No,,"Mobile object (bucket, goblet, kettle, pitcher)",Water is not available,No soap or detergent available,,11:30:00
223,Yes,Yes,Existing AEP System,B1021,AEP207,Potopoto D,NGUEBATA Arlette,2022-11-17,13:54:00,4.272612,15.784875,Mambere-Kadei,Berberati,Berberati,Berberati,Negotiation 2,Women,Secondary,,Agriculture,,8,Public tap or standpipe (KBF),B1021,Potopoto E,Public tap or standpipe (KBF),B1021,Potopoto E,Other place,Number of minutes (specify),60,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is not available at the source (no water),,6-11 hours a day,3,Staff,Once a month,No,,It's taking too long,To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),360,6,Yes,Less waiting time at the water source,240,"Domestic work (unpaid, including cooking and caring for family members)",1,0,0,3,0,0,,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,"At the time of the investigation, the KBF B1021 was out of order. This is why there is 0 liters consumed coming from the KBF in question",02:37:00
271,Yes,Yes,Existing AEP System,B1021,AEP207,Potopoto D,NABELMA Eddy,2022-11-17,13:59:00,4.271543,15.786924,Mambere-Kadei,Berberati,Berberati,Berberati,Negotiation 2,Women,Secondary,,Agriculture,,12,Public tap or standpipe (KBF),B1021,Potopoto E,Improved or protected source,,,Other place,Number of minutes (specify),20,"Yes, at least once",Adult woman (over 15),14,"No, but water is available most of the time",Water is not available at the source (no water),,6-11 hours a day,12,Staff,"Once, every few months",No,,It's taking too long,Add chlorine or product,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),120,2,Yes,Less waiting time at the water source,180,Income generating activities,0,0,0,3,1,0,,0,0,0,1,1,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,No permission to view,,,Nothing to report,14:38:00
268,Yes,Yes,Existing AEP System,B1021,AEP207,Potopoto D,NABELMA Eddy,2022-11-17,13:12:00,4.272323,15.786737,Mambere-Kadei,Berberati,Berberati,Berberati,Negotiation 2,Women,Secondary,,Casual Work,,8,Improved or protected source,,,Public tap or standpipe (KBF),B1021,Potopoto E,Other place,Number of minutes (specify),20,"Yes, at least once",Adult woman (over 15),14,"No, water is only available occasionally",Water is too expensive (water price),,6-11 hours a day,6,Staff,Never,No,,It's taking too long,Add chlorine or product,3,1,1,0,0,0,0,No,,,,,,,,,Traditional wood fire,1,0,0,0,0,0,0,No,,,,,,,,,Drink,,Bought,,Number of minutes (specify),5,7,Yes,Less walking distance to water source,150,Income generating activities,4,0,0,4,2,2,40,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,All households in the Ngouciment neighborhood are heading back to the source. Because the KBF is down.,13:51:00
265,Yes,Yes,Existing AEP System,B1021,AEP207,Potopoto D,NABELMA Eddy,2022-11-17,12:27:00,4.271881,15.786516,Mambere-Kadei,Berberati,Berberati,Berberati,Negotiation 2,Women,"Other, give details)",Koranic school,"Other, give details)",Mining craftsman,6,Public tap or standpipe (KBF),B1021,Potopoto E,Public tap or standpipe (KBF),B1021,Potopoto E,Other place,Number of minutes (specify),15,"Yes, at least once",Adult woman (over 15),14,"No, water is only available occasionally",Water is not available at the source (no water),,6-11 hours a day,12,Staff,"Once, every few months",No,,It's taking too long,To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),60,2,Yes,Less walking distance to water source,180,Income generating activities,0,0,0,2,3,0,,0,0,0,2,0,0,,"Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,Nothing to report,13:08:00
262,Yes,Yes,Existing AEP System,B1021,AEP207,Potopoto D,NABELMA Eddy,2022-11-17,11:43:00,4.271308,15.786029,Mambere-Kadei,Berberati,Berberati,Berberati,Negotiation 2,Women,Primary,,Agriculture,,6,Public tap or standpipe (KBF),B1021,Potopoto E,Improved or protected source,,,Other place,Number of minutes (specify),10,"Yes, at least once",Adult woman (over 15),21,"No, water is only available occasionally",Water is not available at the source (no water),,6-11 hours a day,10,Staff,"Once, every few months",No,,It's taking too long,Add chlorine or product,3,0,0,0,0,0,0,Yes,3,2,2,0,0,0,0,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Bought,,Number of minutes (specify),5,14,Yes,Less waiting time at the water source,120,Income generating activities,0,0,0,5,1,2,30,0,0,0,3,1,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,The KBF B1021 has been broken down for a week.,12:20:00
259,Yes,Yes,Existing AEP System,B1014,AEP206,Ndembo D,NABELMA Eddy,2022-11-17,10:35:00,4.255416,15.784846,Mambere-Kadei,Berberati,Berberati,Berberati,SEFCA,Women,Secondary,,Agriculture,,12,Public tap or standpipe (KBF),B1014,Ndembo D,Public tap or standpipe (KBF),B1014,Ndembo D,Other place,Number of minutes (specify),10,"Yes, at least once",Adult woman (over 15),14,"No, but water is available most of the time",Water is not available at the source (no water),,6-11 hours a day,4,Staff,Never,No,,There's no advantage for me,Add chlorine or product,3,3,1,0,0,0,0,No,,,,,,,,,Traditional wood fire,1,0,0,0,0,0,0,No,,,,,,,,,Drink,,Bought,,Housekeeping does not collect (0 minutes),,,Yes,Less walking distance to water source,180,Social and leisure activities,3,0,2,6,0,1,40,2,0,2,4,0,0,,"Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,Nothing to report,11:26:00
253,Yes,Yes,Existing AEP System,B1014,AEP206,Ndembo D,NABELMA Eddy,2022-11-17,09:02:00,4.256443,15.785532,Mambere-Kadei,Berberati,Berberati,Berberati,SEFCA,Women,Post-Secondary/University,,Formal Employment,,7,Public tap or standpipe (KBF),B1014,Ndembo D,Public tap or standpipe (KBF),B1014,Ndembo D,Other place,Number of minutes (specify),15,"Yes, at least once",Adult woman (over 15),21,"No, but water is available most of the time",Water is not available at the source (no water),,12-17 hours a day,4,Staff,Never,No,,It is expensive,Add chlorine or product,3,3,0,0,0,0,0,Yes,2,2,2,0,0,0,0,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Bought,,Number of minutes (specify),5,7,Yes,Less walking distance to water source,360,Income generating activities,0,0,0,7,1,1,60,0,0,0,3,1,0,,"Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,Nothing to report,09:37:00
298,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,NGUEBATA Arlette,2022-11-28,14:15:00,4.114207,16.056756,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Langbashi,Women,None,,Agriculture,,5,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),140,"Yes, at least once",Adult woman (over 15),4,"No, but water is available most of the time",Water is not available at the source (no water),,12-17 hours a day,6,Staff,"Once, every few months",No,,The water is already drinkable (improved source),To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),160,6,Yes,Less waiting time at the water source,120,"Domestic work (unpaid, including cooking and caring for family members)",1,0,0,0,0,1,30,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,,14:59:00
331,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,NABELMA Eddy,2022-11-28,14:23:00,4.117545,16.053647,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Nanzanted 1,Women,Primary,,Agriculture,,10,Drilling with TDC,F1805,Sapoua Dispensary,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),30,"Yes, at least once",Boy (under 15),14,"No, but water is available most of the time",Water is too expensive (water price),,18-24 hours a day,4,Staff,Once a month,No,,It's taking too long,Add chlorine or product,4,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,1,1,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),120,2,Yes,Less walking distance to water source,90,Income generating activities,2,0,1,2,1,0,,0,0,0,0,0,0,,"Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,No hand washing place in the house or plot,,,"The castle is unbalanced, there is no more water",14:55:00
421,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,DANGOLHO Job,2022-11-28,13:28:00,4.116256,16.053352,Mambere-Kadei,Berberati,Lower Mambere,sapoua,sapoua,Women,Primary,,Agriculture,,8,Drilling with TDC,F1805,Sapoua Dispensary,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),8,"Yes, at least once",Adult woman (over 15),7,"Yes, water is always available",Water is too expensive (water price),,6-11 hours a day,6,Staff,Never,No,,I do not know how to do,To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),45,7,Yes,Less waiting time at the water source,60,"Domestic work (unpaid, including cooking and caring for family members)",1,0,0,2,1,0,,2,0,0,4,3,0,,"Drinking, Personal Hygiene, Food Preparation",No,,"Mobile object (bucket, goblet, kettle, pitcher)",Water is not available,No soap or detergent available,,13:58:00
418,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,DANGOLHO Job,2022-11-28,12:57:00,4.116107,16.054086,Mambere-Kadei,Berberati,Lower Mambere,sapoua,sapoua,Man,Primary,,Agriculture,,7,Improved or protected source,,,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),6,"No, access is still sufficient",Adult woman (over 15),7,"Yes, water is always available",Water is too expensive (water price),,12-17 hours a day,7,Staff,Never,No,,The water is already drinkable (improved source),To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),60,6,Yes,Less waiting time at the water source,120,"Domestic work (unpaid, including cooking and caring for family members)",0,0,0,1,0,0,,0,0,0,5,0,0,,"Drinking, Personal Hygiene, Food Preparation",No,,No hand washing place in the house or plot,,,,13:22:00
382,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,MOSSALBAYE Armand,2022-11-28,14:35:00,4.114765,16.055544,Mambere-Kadei,Berberati,Lower Mambere,sapoua,sapoua,Women,Primary,,Agriculture,,10,Improved or protected source,,,Improved or protected source,,,Other place,Number of minutes (specify),45,"No, access is still sufficient",Adult woman (over 15),7,"Yes, water is always available",The source is not accessible (no access),,24 hours a day,0,Staff,Once a month,No,,The water is already drinkable (improved source),Do not know,2,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),40,3,No,,,,3,0,0,4,0,0,,0,0,0,0,0,1,60,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,,14:56:00
